CER|Cherbourg, France             |20000101000000|Initialization|20000101000000|Initialization
CEZ|Cortez, CO, USA               |20000101000000|Initialization|20000101000000|Initialization
CFR|Caen, France                  |20000101000000|Initialization|20000101000000|Initialization
CFU|Kerkyra, Greece               |20000101000000|Initialization|20000101000000|Initialization
CGA|Craig, AK, USA                |20000101000000|Initialization|20000101000000|Initialization
CGB|Cuiaba, Mato Grosso, Brazil   |20000101000000|Initialization|20000101000000|Initialization
CGH|Sao Paulo, Sao Paulo, Brazil  |20000101000000|Initialization|20000101000000|Initialization
CGI|Cape Girardeau, MO, USA       |20000101000000|Initialization|20000101000000|Initialization
CGK|Jakarta, Indonesia            |20000101000000|Initialization|20000101000000|Initialization
CGN|Cologne/Bonn, Germany         |20000101000000|Initialization|20000101000000|Initialization
CGO|Zhengzhou, China              |20000101000000|Initialization|20000101000000|Initialization
CGP|Chittagong, Bangladesh        |20000101000000|Initialization|20000101000000|Initialization
CGQ|Changchun, China              |20000101000000|Initialization|20000101000000|Initialization
CGR|Campo Grande, Brazil          |20000101000000|Initialization|20000101000000|Initialization
CGX|Chicago, IL, USA              |20000101000000|Initialization|20000101000000|Initialization
CHA|Chattanooga, TN, USA          |20000101000000|Initialization|20000101000000|Initialization
CHC|Christchurch, New Zealand     |20000101000000|Initialization|20000101000000|Initialization
CHO|Charlottesville, VA, USA      |20000101000000|Initialization|20000101000000|Initialization
CHQ|Chania, Crete Island, Greece  |20000101000000|Initialization|20000101000000|Initialization
CHS|Charleston, SC, USA           |20000101000000|Initialization|20000101000000|Initialization
CIA|Rome, Italy                   |20000101000000|Initialization|20000101000000|Initialization
CIC|Chico, CA, USA                |20000101000000|Initialization|20000101000000|Initialization
CID|Cedar Rapids, IA, USA         |20000101000000|Initialization|20000101000000|Initialization
CIU|Sault Ste Marie, MI, USA      |20000101000000|Initialization|20000101000000|Initialization
CIX|Chiclayo, Peru                |20000101000000|Initialization|20000101000000|Initialization
CJB|Coimbatore, India             |20000101000000|Initialization|20000101000000|Initialization
CJS|Ciudad Juarez, Mexico         |20000101000000|Initialization|20000101000000|Initialization
CJU|Cheju, South Korea            |20000101000000|Initialization|20000101000000|Initialization
CKB|Clarksburg, WV, USA           |20000101000000|Initialization|20000101000000|Initialization
CKS|Carajas, Para, Brazil         |20000101000000|Initialization|20000101000000|Initialization
CKY|Conakry, Guinea               |20000101000000|Initialization|20000101000000|Initialization
CLD|Carlsbad, CA, USA             |20000101000000|Initialization|20000101000000|Initialization
CLE|Cleveland, OH, USA            |20000101000000|Initialization|20000101000000|Initialization
CLJ|Cluj, Romania                 |20000101000000|Initialization|20000101000000|Initialization
CLL|College Station, TX, USA      |20000101000000|Initialization|20000101000000|Initialization
CLM|Port Angeles, WA, USA         |20000101000000|Initialization|20000101000000|Initialization
CLO|Cali, Colombia                |20000101000000|Initialization|20000101000000|Initialization
CLQ|Colima, Colima, Mexico        |20000101000000|Initialization|20000101000000|Initialization
CLT|Charlotte, NC, USA            |20000101000000|Initialization|20000101000000|Initialization
CLY|Calvi, Corsica, France        |20000101000000|Initialization|20000101000000|Initialization
CMB|Colombo, Sri Lanka            |20000101000000|Initialization|20000101000000|Initialization
CME|Ciudad Del Carmen, Mexico     |20000101000000|Initialization|20000101000000|Initialization
CMF|Chambery, France              |20000101000000|Initialization|20000101000000|Initialization
CMG|Corumba, Brazil               |20000101000000|Initialization|20000101000000|Initialization
CMH|Columbus, OH, USA             |20000101000000|Initialization|20000101000000|Initialization
CMI|Champaign, IL, USA            |20000101000000|Initialization|20000101000000|Initialization
CMN|Casablanca, Morocco           |20000101000000|Initialization|20000101000000|Initialization
CMX|Hancock, MI, USA              |20000101000000|Initialization|20000101000000|Initialization
CND|Constanta, Romania            |20000101000000|Initialization|20000101000000|Initialization
CNF|Belo Horizonte, Brazil        |20000101000000|Initialization|20000101000000|Initialization
